,key,path,found_perm,true_perm,correct,overlap
206,d,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/D/dark_davids_medium_D_1.jpg,fff,fff,True,3
207,d,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/D/dark_davids_medium_D_0.jpg,fff,fff,True,3
208,d,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/D/dark_davids_medium_D_2.jpg,ffh,fff,False,2
209,d,/Users/jdreiling/Desktop/puck/puck//images/dark/davids/medium/D/dark_davids_medium_D_3.jpg,ffh,fff,False,2
210,d,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/D/dark_john_honey_high_D_4.jpg,fff,fff,True,3
211,d,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/D/dark_john_honey_high_D_0.jpg,fff,fff,True,3
212,d,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/D/dark_john_honey_high_D_1.jpg,fff,fff,True,3
213,d,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/D/dark_john_honey_high_D_3.jpg,fff,fff,True,3
214,d,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/high/D/dark_john_honey_high_D_2.jpg,fff,fff,True,3
215,d,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/D/dark_john_honey_short_D_3.jpg,ffh,fff,False,2
216,d,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/D/dark_john_honey_short_D_2.jpg,ffh,fff,False,2
217,d,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/D/dark_john_honey_short_D_0.jpg,fff,fff,True,3
218,d,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/D/dark_john_honey_short_D_1.jpg,fff,fff,True,3
219,d,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/short/D/dark_john_honey_short_D_4.jpg,ffh,fff,False,2
220,d,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/D/dark_john_honey_medium_D_4.jpg,fff,fff,True,3
221,d,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/D/dark_john_honey_medium_D_0.jpg,fff,fff,True,3
222,d,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/D/dark_john_honey_medium_D_1.jpg,fff,fff,True,3
223,d,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/D/dark_john_honey_medium_D_3.jpg,fff,fff,True,3
224,d,/Users/jdreiling/Desktop/puck/puck//images/dark/john_honey/medium/D/dark_john_honey_medium_D_2.jpg,fff,fff,True,3
225,d,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/D/dark_jack_cole_high_D_4.jpg,fff,fff,True,3
226,d,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/D/dark_jack_cole_high_D_0.jpg,fff,fff,True,3
227,d,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/D/dark_jack_cole_high_D_1.jpg,fff,fff,True,3
228,d,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/D/dark_jack_cole_high_D_3.jpg,fff,fff,True,3
229,d,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/high/D/dark_jack_cole_high_D_2.jpg,fff,fff,True,3
230,d,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/D/dark_jack_cole_short_D_2.jpg,fff,fff,True,3
231,d,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/D/dark_jack_cole_short_D_3.jpg,fff,fff,True,3
232,d,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/D/dark_jack_cole_short_D_1.jpg,fff,fff,True,3
233,d,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/D/dark_jack_cole_short_D_0.jpg,fff,fff,True,3
234,d,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/short/D/dark_jack_cole_short_D_4.jpg,fff,fff,True,3
235,d,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/D/dark_jack_cole_medium_D_1.jpg,fhh,fff,False,1
236,d,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/D/dark_jack_cole_medium_D_0.jpg,fff,fff,True,3
237,d,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/D/dark_jack_cole_medium_D_2.jpg,hhh,fff,False,0
238,d,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/D/dark_jack_cole_medium_D_3.jpg,fhf,fff,False,2
239,d,/Users/jdreiling/Desktop/puck/puck//images/dark/jack_cole/medium/D/dark_jack_cole_medium_D_4.jpg,fff,fff,True,3
